1317013726910431 	 189.563358 	 -2.031521 	 0.548582 	
1317013727010411 	 189.830477 	 -1.875180 	 0.533648 	
1317013727120433 	 190.123483 	 -1.680453 	 0.507907 	
1317013727220565 	 190.398458 	 -1.489833 	 0.483804 	
1317013727320466 	 190.682519 	 -1.278753 	 0.463238 	
1317013727430441 	 190.997924 	 -1.026410 	 0.439696 	
1317013727530431 	 191.280572 	 -0.765108 	 0.415417 	
1317013727630448 	 191.562624 	 -0.484045 	 0.395351 	
1317013727740462 	 191.878529 	 -0.154801 	 0.379922 	
1317013727840453 	 192.166093 	 0.164284 	 0.361314 	
1317013727940453 	 192.454123 	 0.505229 	 0.341957 	
1317013728050446 	 192.765842 	 0.909549 	 0.321020 	
1317013728150458 	 193.047658 	 1.304838 	 0.312400 	
1317013728250517 	 193.332059 	 1.718752 	 0.317491 	
1317013728360465 	 193.628461 	 2.197003 	 0.306371 	
1317013728460466 	 193.882663 	 2.662971 	 0.291705 	
1317013728560510 	 194.118143 	 3.149505 	 0.262159 	
1317013728670641 	 194.362827 	 3.715415 	 0.229874 	
1317013728770526 	 194.569636 	 4.261177 	 0.196371 	
1317013728880523 	 194.775330 	 4.889139 	 0.146293 	
1317013728980675 	 194.943775 	 5.487507 	 0.101671 	
1317013729080508 	 195.101297 	 6.101429 	 0.065178 	
1317013729190634 	 195.260869 	 6.802864 	 0.028092 	
1317013729290544 	 195.398150 	 7.456187 	 -0.007613 	
1317013729390508 	 195.526176 	 8.124163 	 -0.033125 	
1317013729500529 	 195.649014 	 8.866638 	 -0.074111 	
1317013729600561 	 195.744941 	 9.557298 	 -0.110418 	
1317013729700631 	 195.828438 	 10.258419 	 -0.152963 	
1317013729810513 	 195.910437 	 11.046362 	 -0.198329 	
1317013729910539 	 195.974666 	 11.774243 	 -0.242512 	
1317013730020526 	 196.034481 	 12.590033 	 -0.293829 	
1317013730120555 	 196.077818 	 13.346288 	 -0.345919 	
1317013730220770 	 196.118516 	 14.112219 	 -0.397184 	
1317013730330587 	 196.164934 	 14.960039 	 -0.450801 	
1317013730430547 	 196.204953 	 15.734783 	 -0.501902 	
1317013730530565 	 196.243561 	 16.514379 	 -0.551183 	
1317013730640543 	 196.281667 	 17.378214 	 -0.612452 	
1317013730740564 	 196.311166 	 18.172318 	 -0.667425 	
1317013730840540 	 196.334822 	 18.982369 	 -0.723532 	
1317013730950566 	 196.355577 	 19.889456 	 -0.778013 	
1317013731050543 	 196.372710 	 20.722202 	 -0.828490 	
1317013731160620 	 196.387399 	 21.648560 	 -0.877032 	
1317013731260674 	 196.409970 	 22.496005 	 -0.919262 	
1317013731360618 	 196.434689 	 23.344124 	 -0.963994 	
1317013731470761 	 196.465115 	 24.278249 	 -1.011222 	
1317013731570599 	 196.489958 	 25.137259 	 -1.059013 	
1317013731670771 	 196.521070 	 25.996704 	 -1.110069 	
1317013731780829 	 196.562937 	 26.945923 	 -1.181029 	
1317013731880651 	 196.597837 	 27.822373 	 -1.240263 	
1317013731980623 	 196.635995 	 28.702356 	 -1.301124 	
1317013732090600 	 196.682490 	 29.675607 	 -1.366137 	
1317013732190665 	 196.727096 	 30.571263 	 -1.424198 	
1317013732300616 	 196.783645 	 31.553830 	 -1.493410 	
1317013732400631 	 196.834565 	 32.452708 	 -1.558977 	
1317013732500649 	 196.886523 	 33.360010 	 -1.624188 	
1317013732600740 	 196.936507 	 34.281008 	 -1.686576 	
1317013732710755 	 196.994299 	 35.301846 	 -1.754815 	
1317013732810640 	 197.052274 	 36.234598 	 -1.816687 	
1317013732920654 	 197.115423 	 37.266537 	 -1.890709 	
1317013733020668 	 197.178001 	 38.207762 	 -1.954556 	
1317013733120674 	 197.239441 	 39.156789 	 -2.019475 	
1317013733230779 	 197.311185 	 40.205777 	 -2.090334 	
1317013733330668 	 197.375741 	 41.166755 	 -2.158453 	
1317013733430694 	 197.444498 	 42.131436 	 -2.228784 	
1317013733540687 	 197.528399 	 43.190962 	 -2.309138 	
1317013733640694 	 197.604916 	 44.157891 	 -2.385219 	
1317013733740728 	 197.687092 	 45.130447 	 -2.465271 	
1317013733850689 	 197.776918 	 46.203929 	 -2.551444 	
1317013733950708 	 197.859844 	 47.181224 	 -2.629206 	
1317013734050716 	 197.944060 	 48.158798 	 -2.703047 	
1317013734160735 	 198.045027 	 49.233852 	 -2.776771 	
1317013734260757 	 198.140274 	 50.216370 	 -2.834606 	
1317013734370743 	 198.247396 	 51.304848 	 -2.897038 	
1317013734470776 	 198.347619 	 52.288532 	 -2.965742 	
1317013734570780 	 198.449170 	 53.264076 	 -3.042698 	
1317013734680823 	 198.562003 	 54.335609 	 -3.128227 	
1317013734780769 	 198.665384 	 55.312103 	 -3.202832 	
1317013734880781 	 198.773974 	 56.292044 	 -3.274014 	
1317013734990879 	 198.895991 	 57.370025 	 -3.354335 	
1317013735090722 	 199.008056 	 58.356896 	 -3.424605 	
1317013735190930 	 199.122153 	 59.345090 	 -3.489965 	
1317013735300778 	 199.248992 	 60.434929 	 -3.553934 	
1317013735400779 	 199.366898 	 61.427818 	 -3.614487 	
1317013735510774 	 199.504215 	 62.535074 	 -3.662282 	
1317013735610789 	 199.633436 	 63.522387 	 -3.739312 	
1317013735710929 	 199.767029 	 64.521337 	 -3.799813 	
1317013735820794 	 199.915047 	 65.626394 	 -3.881326 	
1317013735920785 	 200.050110 	 66.638114 	 -3.955393 	
1317013736020791 	 200.188585 	 67.650277 	 -4.037542 	
1317013736130809 	 200.343931 	 68.763540 	 -4.126904 	
1317013736230896 	 200.485752 	 69.780944 	 -4.212425 	
1317013736330831 	 200.629108 	 70.794790 	 -4.281684 	
1317013736440829 	 200.790713 	 71.909626 	 -4.357886 	
1317013736540828 	 200.942008 	 72.922902 	 -4.425049 	
1317013736640808 	 201.096763 	 73.933864 	 -4.481736 	
1317013736750866 	 201.263575 	 75.042400 	 -4.544837 	
1317013736850831 	 201.417444 	 76.049169 	 -4.604924 	
1317013736950809 	 201.572746 	 77.052871 	 -4.667884 	
1317013737060846 	 201.749984 	 78.151312 	 -4.742714 	
1317013737160886 	 201.912937 	 79.147541 	 -4.812144 	
1317013737271008 	 202.091693 	 80.238594 	 -4.897277 	
1317013737370960 	 202.255139 	 81.227331 	 -4.984530 	
1317013737470873 	 202.420082 	 82.210962 	 -5.065367 	
1317013737580848 	 202.602429 	 83.290865 	 -5.149703 	
1317013737680938 	 202.771141 	 84.266422 	 -5.223716 	
1317013737780978 	 202.938530 	 85.240531 	 -5.298843 	
1317013737890882 	 203.125484 	 86.309392 	 -5.374356 	
1317013737990903 	 203.298980 	 87.274430 	 -5.442629 	
1317013738090860 	 203.473739 	 88.233633 	 -5.518356 	
1317013738201060 	 203.668241 	 89.282038 	 -5.600645 	
1317013738300888 	 203.842982 	 90.233063 	 -5.679850 	
1317013738400936 	 204.019012 	 91.178153 	 -5.754455 	
1317013738510873 	 204.212585 	 92.213703 	 -5.837781 	
1317013738610962 	 204.390477 	 93.150553 	 -5.906034 	
1317013738710983 	 204.569317 	 94.083120 	 -5.975704 	
1317013738820903 	 204.767011 	 95.105801 	 -6.055285 	
1317013738920925 	 204.949899 	 96.028235 	 -6.130710 	
1317013739030907 	 205.154014 	 97.037807 	 -6.214014 	
1317013739130938 	 205.342386 	 97.949546 	 -6.289177 	
1317013739231090 	 205.530539 	 98.857939 	 -6.367463 	
1317013739340937 	 205.738896 	 99.852236 	 -6.453786 	
1317013739440952 	 205.927794 	 100.753496 	 -6.533069 	
1317013739540907 	 206.121977 	 101.649321 	 -6.606665 	
1317013739650937 	 206.340942 	 102.628374 	 -6.686567 	
1317013739750989 	 206.540886 	 103.513487 	 -6.756656 	
1317013739850959 	 206.744557 	 104.392564 	 -6.826073 	
1317013739960957 	 206.971416 	 105.353784 	 -6.899217 	
1317013740060951 	 207.182120 	 106.220948 	 -6.961060 	
1317013740161037 	 207.396367 	 107.083945 	 -7.022045 	
1317013740271148 	 207.632335 	 108.026876 	 -7.095083 	
1317013740371015 	 207.846560 	 108.882614 	 -7.164462 	
1317013740480995 	 208.088874 	 109.811587 	 -7.237253 	
1317013740580959 	 208.310146 	 110.650511 	 -7.303683 	
1317013740681078 	 208.531025 	 111.480456 	 -7.369937 	
1317013740790986 	 208.771341 	 112.384536 	 -7.443202 	
1317013740890994 	 208.990775 	 113.193323 	 -7.507316 	
1317013740991035 	 209.208929 	 113.993002 	 -7.565433 	
1317013741101018 	 209.448647 	 114.857672 	 -7.627586 	
1317013741201162 	 209.664160 	 115.630089 	 -7.685700 	
1317013741300972 	 209.876998 	 116.391633 	 -7.748624 	
1317013741411003 	 210.109896 	 117.210930 	 -7.810999 	
1317013741511013 	 210.315958 	 117.938584 	 -7.871672 	
1317013741611033 	 210.518390 	 118.650357 	 -7.928937 	
1317013741721123 	 210.732323 	 119.418005 	 -7.992600 	
1317013741821031 	 210.921829 	 120.105945 	 -8.050318 	
1317013741921038 	 211.108505 	 120.783254 	 -8.105442 	
1317013742031052 	 211.309925 	 121.514689 	 -8.163689 	
1317013742131049 	 211.489587 	 122.167177 	 -8.214504 	
1317013742241191 	 211.684139 	 122.869137 	 -8.272349 	
1317013742341040 	 211.854036 	 123.494111 	 -8.326711 	
1317013742441086 	 212.018717 	 124.107963 	 -8.380866 	
1317013742551073 	 212.193100 	 124.771276 	 -8.433651 	
1317013742651076 	 212.348501 	 125.365845 	 -8.481399 	
1317013742751132 	 212.497253 	 125.948840 	 -8.528152 	
1317013742861061 	 212.654957 	 126.575477 	 -8.589431 	
1317013742961080 	 212.793266 	 127.131263 	 -8.640978 	
1317013743061108 	 212.924411 	 127.673667 	 -8.688286 	
1317013743171155 	 213.061766 	 128.252962 	 -8.736082 	
1317013743271197 	 213.181370 	 128.764591 	 -8.779482 	
1317013743371140 	 213.294399 	 129.260410 	 -8.823188 	
1317013743481117 	 213.413671 	 129.784302 	 -8.866291 	
1317013743581112 	 213.516161 	 130.242328 	 -8.904868 	
1317013743681372 	 213.613790 	 130.679837 	 -8.939964 	
1317013743791096 	 213.712285 	 131.140959 	 -8.983690 	
1317013743891102 	 213.799086 	 131.536859 	 -9.018691 	
1317013744001172 	 213.891012 	 131.949277 	 -9.055055 	
1317013744101167 	 213.973817 	 132.300435 	 -9.084606 	
1317013744201279 	 214.053781 	 132.631685 	 -9.112583 	
1317013744311145 	 214.132936 	 132.974253 	 -9.147813 	
1317013744411084 	 214.200808 	 133.264639 	 -9.174894 	
1317013744511141 	 214.265068 	 133.534634 	 -9.200544 	
1317013744621160 	 214.334526 	 133.807136 	 -9.222542 	
1317013744721215 	 214.392021 	 134.036304 	 -9.246081 	
1317013744821176 	 214.444216 	 134.247177 	 -9.267669 	
1317013744931147 	 214.495431 	 134.461326 	 -9.291424 	
1317013745031236 	 214.539196 	 134.640114 	 -9.310383 	
1317013745131210 	 214.579745 	 134.803504 	 -9.326832 	
1317013745241273 	 214.627206 	 134.957301 	 -9.349936 	
1317013745341226 	 214.663729 	 135.080671 	 -9.369929 	
1317013745451175 	 214.698812 	 135.200529 	 -9.391452 	
1317013745551218 	 214.725306 	 135.300384 	 -9.407969 	
1317013745651191 	 214.748846 	 135.388494 	 -9.425889 	
1317013745761237 	 214.773899 	 135.477503 	 -9.446091 	
1317013745861188 	 214.794758 	 135.549845 	 -9.465123 	
1317013745961239 	 214.814147 	 135.617396 	 -9.479314 	
1317013746071283 	 214.833134 	 135.683581 	 -9.494630 	
1317013746171300 	 214.849159 	 135.737042 	 -9.506161 	
1317013746271417 	 214.866250 	 135.782453 	 -9.516840 	
1317013746381226 	 214.890798 	 135.818856 	 -9.523062 	
1317013746481241 	 214.908406 	 135.842211 	 -9.527294 	
1317013746581219 	 214.925961 	 135.847301 	 -9.530909 	
1317013746691429 	 214.938742 	 135.847446 	 -9.533455 	
1317013746791219 	 214.946528 	 135.833910 	 -9.539760 	
1317013746901254 	 214.949646 	 135.813788 	 -9.543883 	
1317013747001287 	 214.954214 	 135.794727 	 -9.548800 	
1317013747101283 	 214.959167 	 135.782505 	 -9.552681 	
1317013747211505 	 214.965013 	 135.767854 	 -9.557830 	
1317013747311238 	 214.968366 	 135.755246 	 -9.563843 	
1317013747411247 	 214.971751 	 135.743561 	 -9.569088 	
1317013747521297 	 214.975128 	 135.733161 	 -9.575613 	
1317013747621293 	 214.976630 	 135.729270 	 -9.582726 	
1317013747721349 	 214.970231 	 135.736799 	 -9.587534 	
1317013747831281 	 214.962839 	 135.747967 	 -9.587229 	
1317013747931286 	 214.954913 	 135.766978 	 -9.584601 	
1317013748031305 	 214.951282 	 135.779425 	 -9.581691 	
1317013748141314 	 214.947052 	 135.795094 	 -9.578119 	
1317013748241491 	 214.943789 	 135.803377 	 -9.577217 	
1317013748351318 	 214.936728 	 135.822356 	 -9.570937 	
1317013748451345 	 214.932984 	 135.831619 	 -9.567643 	
1317013748551327 	 214.929552 	 135.839572 	 -9.564223 	
1317013748651338 	 214.924396 	 135.856917 	 -9.554663 	
1317013748761365 	 214.920724 	 135.866227 	 -9.549322 	
1317013748861337 	 214.915768 	 135.878984 	 -9.543774 	
1317013748971494 	 214.911835 	 135.887707 	 -9.539210 	
1317013749071504 	 214.904263 	 135.903432 	 -9.533957 	
1317013749171497 	 214.899799 	 135.913653 	 -9.529946 	
1317013749281436 	 214.895461 	 135.924458 	 -9.525977 	
1317013749381373 	 214.892392 	 135.931325 	 -9.523503 	
1317013749481363 	 214.889750 	 135.936924 	 -9.521082 	
1317013749591371 	 214.888586 	 135.941460 	 -9.519370 	
1317013749691517 	 214.887881 	 135.945433 	 -9.517991 	
1317013749791390 	 214.885814 	 135.950222 	 -9.517928 	
1317013749901374 	 214.884213 	 135.952478 	 -9.519562 	
1317013750001390 	 214.882481 	 135.955062 	 -9.523362 	
1317013750101377 	 214.880603 	 135.955708 	 -9.526809 	
1317013750211530 	 214.877634 	 135.955153 	 -9.531370 	
1317013750311406 	 214.877532 	 135.954409 	 -9.532709 	
1317013750411400 	 214.877444 	 135.954028 	 -9.534877 	
1317013750521367 	 214.877709 	 135.950865 	 -9.539505 	
1317013750621358 	 214.877284 	 135.949300 	 -9.542238 	
1317013750731405 	 214.877648 	 135.944366 	 -9.546760 	
1317013750831342 	 214.876110 	 135.943406 	 -9.547481 	
1317013750931345 	 214.874565 	 135.941848 	 -9.548296 	
1317013751041382 	 214.874520 	 135.939070 	 -9.550803 	
1317013751141366 	 214.874233 	 135.936525 	 -9.552815 	
